Donor_Count,Acceptor_Count,NegIonizable_Count,Hydrophobe_Count,PosIonizable_Count,ZnBinder_Count,Aromatic_Count,LumpedHydrophobe_Count,Num_Rings_Total,Num_Rings_Aromatic,Num_Rings_Aliphatic,Formal_Charge_Sum,Atom_atomic_num_0,Atom_atomic_num_1,Atom_atomic_num_2,Atom_atomic_num_3,Atom_atomic_num_4,Atom_atomic_num_5,Atom_atomic_num_6,Atom_atomic_num_7,Atom_atomic_num_8,Atom_atomic_num_9,Atom_atomic_num_10,Atom_atomic_num_11,Atom_atomic_num_12,Atom_atomic_num_13,Atom_atomic_num_14,Atom_atomic_num_15,Atom_atomic_num_16,Atom_atomic_num_17,Atom_atomic_num_18,Atom_atomic_num_19,Atom_atomic_num_20,Atom_atomic_num_21,Atom_atomic_num_22,Atom_atomic_num_23,Atom_atomic_num_24,Atom_atomic_num_25,Atom_atomic_num_26,Atom_atomic_num_27,Atom_atomic_num_28,Atom_atomic_num_29,Atom_atomic_num_30,Atom_atomic_num_31,Atom_atomic_num_32,Atom_atomic_num_33,Atom_atomic_num_34,Atom_atomic_num_35,Atom_atomic_num_36,Atom_atomic_num_37,Atom_atomic_num_38,Atom_atomic_num_39,Atom_atomic_num_40,Atom_atomic_num_41,Atom_atomic_num_42,Atom_atomic_num_43,Atom_atomic_num_44,Atom_atomic_num_45,Atom_atomic_num_46,Atom_atomic_num_47,Atom_atomic_num_48,Atom_atomic_num_49,Atom_atomic_num_50,Atom_atomic_num_51,Atom_atomic_num_52,Atom_atomic_num_53,Atom_atomic_num_54,Atom_atomic_num_55,Atom_atomic_num_56,Atom_atomic_num_57,Atom_atomic_num_58,Atom_atomic_num_59,Atom_atomic_num_60,Atom_atomic_num_61,Atom_atomic_num_62,Atom_atomic_num_63,Atom_atomic_num_64,Atom_atomic_num_65,Atom_atomic_num_66,Atom_atomic_num_67,Atom_atomic_num_68,Atom_atomic_num_69,Atom_atomic_num_70,Atom_atomic_num_71,Atom_atomic_num_72,Atom_atomic_num_73,Atom_atomic_num_74,Atom_atomic_num_75,Atom_atomic_num_76,Atom_atomic_num_77,Atom_atomic_num_78,Atom_atomic_num_79,Atom_atomic_num_80,Atom_atomic_num_81,Atom_atomic_num_82,Atom_atomic_num_83,Atom_atomic_num_84,Atom_atomic_num_85,Atom_atomic_num_86,Atom_atomic_num_87,Atom_atomic_num_88,Atom_atomic_num_89,Atom_atomic_num_90,Atom_atomic_num_91,Atom_atomic_num_92,Atom_atomic_num_93,Atom_atomic_num_94,Atom_atomic_num_95,Atom_atomic_num_96,Atom_atomic_num_97,Atom_atomic_num_98,Atom_atomic_num_99,Atom_atomic_num_100,Atom_atomic_num_101,Atom_atomic_num_102,Atom_atomic_num_103,Atom_atomic_num_104,Atom_atomic_num_105,Atom_atomic_num_106,Atom_atomic_num_107,Atom_atomic_num_108,Atom_atomic_num_109,Atom_atomic_num_110,Atom_atomic_num_111,Atom_atomic_num_112,Atom_atomic_num_113,Atom_atomic_num_114,Atom_atomic_num_115,Atom_atomic_num_116,Atom_atomic_num_117,Atom_atomic_num_118,Atom_chirality_CHI_UNSPECIFIED,Atom_chirality_CHI_TETRAHEDRAL_CW,Atom_chirality_CHI_TETRAHEDRAL_CCW,Atom_chirality_CHI_OTHER,Atom_chirality_CHI_TETRAHEDRAL,Atom_chirality_CHI_ALLENE,Atom_chirality_CHI_SQUAREPLANAR,Atom_chirality_CHI_TRIGONALBIPYRAMIDAL,Atom_chirality_CHI_OCTAHEDRAL,Atom_degree_0,Atom_degree_1,Atom_degree_2,Atom_degree_3,Atom_degree_4,Atom_degree_5,Atom_degree_6,Atom_degree_7,Atom_degree_8,Atom_degree_9,Atom_degree_10,Atom_formal_charge_-5,Atom_formal_charge_-4,Atom_formal_charge_-3,Atom_formal_charge_-2,Atom_formal_charge_-1,Atom_formal_charge_0,Atom_formal_charge_1,Atom_formal_charge_2,Atom_formal_charge_3,Atom_formal_charge_4,Atom_formal_charge_5,Atom_formal_charge_6,Atom_num_hs_0,Atom_num_hs_1,Atom_num_hs_2,Atom_num_hs_3,Atom_num_hs_4,Atom_num_hs_5,Atom_num_hs_6,Atom_num_hs_7,Atom_num_hs_8,Atom_num_radical_electrons_0,Atom_num_radical_electrons_1,Atom_num_radical_electrons_2,Atom_num_radical_electrons_3,Atom_num_radical_electrons_4,Atom_hybridization_UNSPECIFIED,Atom_hybridization_S,Atom_hybridization_SP,Atom_hybridization_SP2,Atom_hybridization_SP3,Atom_hybridization_SP3D,Atom_hybridization_SP3D2,Atom_hybridization_OTHER,Atom_is_aromatic_False,Atom_is_aromatic_True,Atom_is_in_ring_False,Atom_is_in_ring_True,Bond_bond_type_UNSPECIFIED,Bond_bond_type_SINGLE,Bond_bond_type_DOUBLE,Bond_bond_type_TRIPLE,Bond_bond_type_QUADRUPLE,Bond_bond_type_QUINTUPLE,Bond_bond_type_HEXTUPLE,Bond_bond_type_ONEANDAHALF,Bond_bond_type_TWOANDAHALF,Bond_bond_type_THREEANDAHALF,Bond_bond_type_FOURANDAHALF,Bond_bond_type_FIVEANDAHALF,Bond_bond_type_AROMATIC,Bond_bond_type_IONIC,Bond_bond_type_HYDROGEN,Bond_bond_type_THREECENTER,Bond_bond_type_DATIVEONE,Bond_bond_type_DATIVE,Bond_bond_type_DATIVEL,Bond_bond_type_DATIVER,Bond_bond_type_OTHER,Bond_bond_type_ZERO,Bond_stereo_STEREONONE,Bond_stereo_STEREOANY,Bond_stereo_STEREOZ,Bond_stereo_STEREOE,Bond_stereo_STEREOCIS,Bond_stereo_STEREOTRANS,Bond_is_conjugated_False,Bond_is_conjugated_True,label
3,4,0,5,0,0,2,0,4,2,2,0,0,0,0,0,0,0,20,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,5,12,9,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,14,7,3,3,0,0,0,0,0,27,0,0,0,0,0,0,0,18,9,0,0,0,15,12,7,20,0,15,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,12,18,0
3,5,0,4,0,0,2,2,3,2,1,0,0,0,0,0,0,0,21,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,5,17,7,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,13,10,7,0,0,0,0,0,0,30,0,0,0,0,0,0,0,20,10,0,0,0,18,12,13,17,0,16,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,15,17,0
2,4,0,3,1,0,3,1,4,3,1,0,0,0,0,0,0,0,20,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,2,17,8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,13,6,7,1,0,0,0,0,0,27,0,0,0,0,0,0,0,17,10,0,0,0,14,13,8,19,0,14,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,11,19,1
1,7,0,3,0,0,2,2,3,2,1,0,0,0,0,0,0,0,21,2,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,8,13,10,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,19,5,4,4,0,0,0,0,0,32,0,0,0,0,0,0,0,21,11,0,0,0,20,12,14,18,0,19,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,15,19,0
1,6,0,1,1,0,3,2,3,3,0,0,0,0,0,0,0,0,21,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,6,13,10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,16,6,2,5,0,0,0,0,0,29,0,0,0,0,0,0,0,21,8,0,0,0,14,15,14,15,0,14,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,8,23,0
2,2,0,2,1,0,2,1,3,2,1,0,0,0,0,0,0,0,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,9,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,2,1,0,0,0,0,0,17,0,0,0,0,0,0,0,12,5,0,0,0,8,9,4,13,0,8,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,7,12,1
2,4,0,2,1,0,2,1,3,2,1,0,0,0,0,0,0,0,19,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,16,6,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,10,10,6,1,0,0,0,0,0,27,0,0,0,0,0,0,0,15,12,0,0,0,15,12,9,18,0,15,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,16,13,0
2,5,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,7,11,5,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,11,6,4,3,0,0,0,0,0,24,0,0,0,0,0,0,0,16,8,0,0,0,18,6,18,6,0,14,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,10,14,1
1,6,0,2,0,0,1,0,2,1,1,0,0,0,0,0,0,0,11,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,8,5,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,13,2,1,3,0,0,0,0,0,19,0,0,0,0,0,0,0,14,5,0,0,0,14,5,8,11,0,12,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,6,14,0
2,3,0,3,0,0,2,1,4,2,2,0,0,0,0,0,0,0,23,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,2,18,8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,9,11,8,0,0,0,0,0,0,28,0,0,0,0,0,0,0,18,10,0,0,0,16,12,5,23,0,17,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,14,17,1
1,4,0,1,1,0,3,1,3,3,0,0,0,0,0,0,0,0,15,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,2,15,6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,12,9,1,1,0,0,0,0,0,23,0,0,0,0,0,0,0,20,3,0,0,0,7,16,7,16,0,8,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,4,21,1
2,6,1,3,0,1,2,2,2,2,0,0,0,0,0,0,0,0,19,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,8,11,8,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,14,9,2,3,0,0,0,0,0,28,0,0,0,0,0,0,0,21,7,0,0,0,16,12,16,12,0,13,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,9,20,1
3,5,0,2,0,0,2,2,3,2,1,0,0,0,0,0,0,0,22,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,6,14,10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,14,11,1,4,0,0,0,0,0,30,0,0,0,0,0,0,0,24,6,0,0,0,18,12,12,18,0,17,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,8,24,0
2,1,0,2,0,0,2,1,2,2,0,0,0,0,0,0,0,0,13,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,9,6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,9,8,1,1,0,0,0,0,0,19,0,0,0,0,0,0,0,15,4,0,0,0,8,11,8,11,0,8,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,5,15,1
2,3,0,3,0,0,3,2,4,3,1,0,0,0,0,0,0,0,20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,12,10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,13,10,2,1,0,0,0,0,0,26,0,0,0,0,0,0,0,23,3,0,0,0,8,18,5,21,0,8,3,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,4,25,0
1,3,0,2,0,0,1,0,2,1,1,0,0,0,0,0,0,0,13,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,11,4,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,8,5,6,1,0,0,0,0,0,20,0,0,0,0,0,0,0,10,10,0,0,0,15,5,9,11,0,13,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,14,7,0
1,3,0,2,0,0,1,1,2,1,1,0,0,0,0,0,0,0,13,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,8,6,3,1,0,0,0,0,0,18,0,0,0,0,0,0,0,12,6,0,0,0,12,6,7,11,0,11,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,10,9,0
1,3,0,3,0,0,1,2,3,1,2,0,0,0,0,0,0,0,18,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,10,8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,9,7,4,2,0,0,0,0,0,22,0,0,0,0,0,0,0,14,8,0,0,0,16,6,6,16,0,15,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,11,13,0
2,3,0,3,0,0,2,1,2,2,0,0,0,0,0,0,0,0,12,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,12,4,2,1,0,0,0,0,0,19,0,0,0,0,0,0,0,15,4,0,0,0,8,11,8,11,0,8,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,4,16,1
1,4,0,1,0,0,4,2,5,4,1,0,0,0,0,0,0,0,20,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3,17,9,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,17,9,4,0,0,0,0,0,0,30,0,0,0,0,0,0,0,21,9,0,0,0,11,19,5,25,0,13,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,10,24,1
2,4,0,3,0,0,3,1,4,3,1,0,0,0,0,0,0,0,18,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,13,9,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,12,11,1,1,0,0,0,0,0,25,0,0,0,0,0,0,0,23,2,0,0,0,8,17,4,21,0,9,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,4,24,1
1,4,0,3,0,0,3,2,3,3,0,0,0,0,0,0,0,0,15,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,10,8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,20,2,0,0,0,6,16,6,16,0,5,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2,22,0
1,3,0,5,0,0,1,1,1,1,0,0,0,0,0,0,0,0,11,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,7,4,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,9,4,3,2,0,0,0,0,0,18,0,0,0,0,0,0,0,10,8,0,0,0,13,5,13,5,0,10,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,11,7,0
0,5,0,1,0,0,2,1,3,2,1,0,0,0,0,0,0,0,17,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5,13,7,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,16,4,4,2,0,0,0,0,0,26,0,0,0,0,0,0,0,15,11,0,0,0,14,12,8,18,0,16,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,12,16,1
1,6,0,2,0,0,4,1,4,4,0,0,0,0,0,0,0,0,17,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,15,9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,17,8,1,1,0,0,0,0,0,27,0,0,0,0,0,0,0,23,4,0,0,0,7,20,7,20,0,8,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,5,25,1
